flat,top_school,top_school_dist,num_top_school_2km
60 CHAI CHEE RD,Yu Neng Primary School,1.594295421779366,2
30 NEW UPP CHANGI RD,Red Swastika School,1.1876959078100515,3
703 BEDOK RESERVOIR RD,Yu Neng Primary School,1.4107884835413271,2
205 BEDOK NTH ST 1,Yu Neng Primary School,0.8929380388607047,3
220A BEDOK CTRL,Red Swastika School,0.925383156693462,3
112 BEDOK RESERVOIR RD,Maha Bodhi School,1.031821264162289,1
1 CHAI CHEE RD,Yu Neng Primary School,1.2368014362510205,2
506 BEDOK NTH AVE 3,Red Swastika School,0.22181174544898294,2
415 BEDOK NTH AVE 2,Yu Neng Primary School,0.5135269411819413,2
641 BEDOK RESERVOIR RD,Maha Bodhi School,0.5690276941814503,1
162 BEDOK STH RD,Temasek Primary School,0.22354747793459814,1
10C BEDOK STH AVE 2,Temasek Primary School,1.1499551419529797,3
716 BEDOK RESERVOIR RD,Yu Neng Primary School,0.9097062724202373,2
210 BISHAN ST 23,Ai Tong School,1.834950633967861,1
201 BISHAN ST 23,Ai Tong School,1.6654989578994168,1
161 BT MERAH CTRL,Radin Mas Primary School,1.3451736896342859,1
116 BT MERAH VIEW,Radin Mas Primary School,1.1633924629614463,2
4 EVERTON PK,Radin Mas Primary School,1.782006019907172,2
201 PETIR RD,Bukit Panjang Primary School,0.6798248970451666,2
534 JELAPANG RD,West Spring Primary School,0.5973200367125552,3
153 GANGSA RD,Bukit Panjang Primary School,0.4543531330993468,3
536 UPP CROSS ST,River Valley Primary School,1.476769028874857,1
639 ROWELL RD,Anglo-Chinese School (Junior),1.5291914768778623,1
219 CHOA CHU KANG CTRL,South View Primary School,0.1379752853098354,1
15 EUNOS CRES,Maha Bodhi School,0.559268517688389,1
9 EUNOS CRES,Maha Bodhi School,0.7558395250935118,1
303 HOUGANG AVE 5,Holy Innocents’ Primary School,0.13214842052098855,2
569 HOUGANG ST 51,Xinmin Primary School,0.8771276736502887,3
624 HOUGANG AVE 8,Xinmin Primary School,0.16480128575943387,2
160 HOUGANG ST 11,Yangzheng Primary School,1.2250705786427465,1
319 JURONG EAST ST 31,Princess Elizabeth Primary School,1.1496387704741502,2
284 TOH GUAN RD,Princess Elizabeth Primary School,1.2356587598462785,2
739 JURONG WEST ST 73,Westwood Primary School,0.14481581680036426,2
677C JURONG WEST ST 64,Westwood Primary School,0.5325643207393256,3
989A JURONG WEST ST 93,Frontier Primary School,0.5740445967238393,2
718 PASIR RIS ST 72,Waterway Primary School,2.680362348699626,0
560 PASIR RIS ST 51,Gongshang Primary School,1.0634400821747367,3
257 PASIR RIS ST 21,Pasir Ris Primary School,0.6008045706109147,2
226 PASIR RIS ST 21,Pasir Ris Primary School,0.19687503468262366,1
487 PASIR RIS DR 4,Pasir Ris Primary School,0.3724072228561133,1
553 PASIR RIS ST 51,Pasir Ris Primary School,1.2203749462360332,3
223 PASIR RIS ST 21,Pasir Ris Primary School,0.24744356445874433,1
778 PASIR RIS ST 71,Gongshang Primary School,2.2543869599217987,0
31 TANGLIN HALT RD,Fairfield Methodist School (Primary),1.567193841883963,1
337 SEMBAWANG CRES,Wellington Primary School,0.9771919881213054,3
227D COMPASSVALE DR,Springdale Primary School,1.5364618129598406,3
223B COMPASSVALE WALK,Springdale Primary School,1.1151329219935535,2
273C COMPASSVALE LINK,Springdale Primary School,1.2237277904812187,4
273D COMPASSVALE LINK,Springdale Primary School,1.2681435976067885,3
318A ANCHORVALE LINK,Springdale Primary School,0.1065643405972142,5
550 SERANGOON NTH AVE 3,Xinmin Primary School,1.396009987672561,1
506B SERANGOON NTH AVE 4,Xinmin Primary School,0.8187502714262411,1
827 TAMPINES ST 81,Tampines Primary School,1.1443816698278122,5
897A TAMPINES ST 81,Tampines Primary School,1.0127420216740222,5
146 SIMEI ST 2,Chongzheng Primary School,0.8353244642165536,3
495D TAMPINES ST 43,Gongshang Primary School,0.7817091480946825,4
246 SIMEI ST 5,Chongzheng Primary School,0.6909324599849345,3
3 UPP ALJUNIED LANE,Yangzheng Primary School,2.0508150364305933,0
119 POTONG PASIR AVE 1,Pei Chun Public School,0.8807994665115172,2
8 JOO SENG RD,Yangzheng Primary School,1.8642114408693402,1
46 LOR 5 TOA PAYOH,Pei Chun Public School,0.23843163181804244,2
130 POTONG PASIR AVE 1,Pei Chun Public School,1.1664367071642905,2
544 WOODLANDS DR 16,Admiralty Primary School,1.7319045664516723,1
367 WOODLANDS AVE 5,Admiralty Primary School,1.8141380131032319,1
689C WOODLANDS DR 75,Riverside Primary School,0.7722219294028898,3
895B WOODLANDS DR 50,Admiralty Primary School,1.2121172627661179,2
360 WOODLANDS AVE 5,Admiralty Primary School,1.9727691429471648,1
323 WOODLANDS ST 32,Admiralty Primary School,2.6513891343761524,0
234 YISHUN ST 21,Chongfu School,0.4729538937408913,3
236 YISHUN RING RD,Chongfu School,0.4687342600577193,3
864 YISHUN AVE 4,Northland Primary School,0.510883165748066,2
337 ANG MO KIO AVE 1,Ai Tong School,2.0895383698298713,0
336 ANG MO KIO AVE 1,Ai Tong School,2.114585956128412,0
326 ANG MO KIO AVE 3,Ai Tong School,1.8048191585017497,1
171 ANG MO KIO AVE 4,Ai Tong School,1.5923842002035364,1
123 BEDOK RESERVOIR RD,Maha Bodhi School,1.0981223546614882,1
52 CHAI CHEE ST,Yu Neng Primary School,1.3718063678602885,2
722 BEDOK RESERVOIR RD,Yu Neng Primary School,0.5331889568359696,2
664 JLN DAMAI,Maha Bodhi School,1.0629218612888398,1
219B BEDOK CTRL,Yu Neng Primary School,0.9492280074440167,3
108 LENGKONG TIGA,Maha Bodhi School,1.0736942955389273,1
182 BISHAN ST 13,Pei Chun Public School,1.5064627166543407,2
255 BISHAN ST 22,Ai Tong School,1.0897158001821965,1
286 BISHAN ST 24,Ai Tong School,1.2323176059639103,1
408 SIN MING AVE,Ai Tong School,0.3665242632294088,1
158 BISHAN ST 13,Pei Chun Public School,1.083142210849628,2
117 BISHAN ST 12,Pei Chun Public School,1.2794066673282072,2
119 BISHAN ST 12,Pei Chun Public School,1.2854447717929278,2
359 BT BATOK ST 31,Dazhong Primary School,0.38923263129404234,3
297 BT BATOK ST 22,Princess Elizabeth Primary School,0.8727300354447397,3
28 HOY FATT RD,Radin Mas Primary School,2.0378272165748004,0
144 JLN BT MERAH,Radin Mas Primary School,0.6923410717485021,2
54 TELOK BLANGAH DR,Radin Mas Primary School,1.3711830343787295,1
106 HENDERSON CRES,Radin Mas Primary School,1.6132729851589471,2
511 JELAPANG RD,West Spring Primary School,0.30785646881379436,3
296D CHOA CHU KANG AVE 2,South View Primary School,0.6621512682201514,1
294 CHOA CHU KANG AVE 2,South View Primary School,0.6814706507217061,1
350 CLEMENTI AVE 2,Fairfield Methodist School (Primary),2.3789371809388546,0
315 CLEMENTI AVE 4,Pei Hwa Presbyterian Primary School,2.470807551050042,0
717 CLEMENTI WEST ST 2,Fairfield Methodist School (Primary),2.574023860108571,0
415 C'WEALTH AVE WEST,Fairfield Methodist School (Primary),1.9265084614210484,1
111 ALJUNIED CRES,Kong Hwa School,1.142791184252643,1
665 HOUGANG AVE 4,Xinmin Primary School,0.32674672659434295,2
608 HOUGANG AVE 4,Xinmin Primary School,0.268657537070025,2
351 HOUGANG AVE 7,Holy Innocents’ Primary School,0.7598934793043863,2
568 HOUGANG ST 51,Xinmin Primary School,0.9903237364502139,3
601 HOUGANG AVE 4,Xinmin Primary School,0.45826605084569866,2
407 HOUGANG AVE 10,Holy Innocents’ Primary School,0.6886093818370154,2
253 JURONG EAST ST 24,Princess Elizabeth Primary School,0.7950950941598459,1
315 JURONG EAST ST 32,Princess Elizabeth Primary School,0.9426991128467251,2
224 JURONG EAST ST 21,Princess Elizabeth Primary School,0.9382545046557396,1
331 JURONG EAST AVE 1,Princess Elizabeth Primary School,1.160355701136479,2
405 PANDAN GDNS,Keming Primary School,2.9400467101556593,0
441 JURONG WEST AVE 1,Rulang Primary School,0.5507670966317377,1
913 JURONG WEST ST 91,Frontier Primary School,1.466941276011316,2
717 JURONG WEST ST 71,Westwood Primary School,0.5696431533415963,2
843 JURONG WEST ST 81,Westwood Primary School,0.7952687150807101,2
360 YUNG AN RD,Rulang Primary School,1.241370759446707,1
324 TAH CHING RD,Rulang Primary School,1.2728197645419266,1
268B BOON LAY DR,Westwood Primary School,0.8249962294409972,3
649B JURONG WEST ST 61,Frontier Primary School,0.22710334402575957,2
553 JURONG WEST ST 42,Rulang Primary School,0.7076243363458845,1
760 JURONG WEST ST 74,Westwood Primary School,0.2615366231776218,2
708 JURONG WEST ST 71,Frontier Primary School,0.8478222418061971,2
828A JURONG WEST ST 81,Westwood Primary School,0.8157576085426539,2
605 JURONG WEST ST 62,Frontier Primary School,0.20111052021114378,2
4B ST. GEORGE'S LANE,Pei Chun Public School,1.6898429956486056,1
3A UPP BOON KENG RD,Kong Hwa School,1.8048115207326232,1
106 JLN RAJAH,Pei Chun Public School,0.9207820790871187,2
480 PASIR RIS DR 4,Pasir Ris Primary School,0.4651467211621779,1
269 PASIR RIS ST 21,Pasir Ris Primary School,0.7940604283834366,2
649 PASIR RIS DR 10,Gongshang Primary School,2.6348976582373127,0
545 PASIR RIS ST 51,Pasir Ris Primary School,1.2132986641033108,2
23B QUEEN'S CL,Fairfield Methodist School (Primary),1.7740699205527695,1
30 HOLLAND CL,Fairfield Methodist School (Primary),1.4783972680932502,1
28D DOVER CRES,Fairfield Methodist School (Primary),0.6960763727519043,1
14 GHIM MOH RD,Fairfield Methodist School (Primary),1.006903342517784,1
202 COMPASSVALE DR,Springdale Primary School,0.7661266773687031,3
124 RIVERVALE DR,Springdale Primary School,1.5687365522646677,4
406B FERNVALE RD,Sengkang Green Primary School,0.49849701179447237,3
436B FERNVALE RD,Sengkang Green Primary School,0.19568072308460582,3
227C COMPASSVALE DR,Springdale Primary School,1.5206191707140932,3
272B SENGKANG CTRL,Springdale Primary School,1.1832785619453376,4
277A COMPASSVALE LINK,Springdale Primary School,1.5040737408810618,3
217 SERANGOON AVE 4,Yangzheng Primary School,1.0715710777811729,2
116 SERANGOON NTH AVE 1,Xinmin Primary School,1.318730624499556,1
533 SERANGOON NTH AVE 4,Xinmin Primary School,1.0060583807982988,1
500 SERANGOON NTH AVE 4,Xinmin Primary School,0.886815871869316,1
408 SERANGOON AVE 1,Yangzheng Primary School,0.5622668755109117,1
235 SERANGOON AVE 3,Yangzheng Primary School,0.7302372504278553,1
404 SERANGOON AVE 1,Yangzheng Primary School,0.4641757562611771,1
506A SERANGOON NTH AVE 4,Xinmin Primary School,0.8268627086254667,1
820 TAMPINES ST 81,Tampines Primary School,0.9009901433149903,5
439 TAMPINES ST 43,Gongshang Primary School,0.4060604999063264,4
280 TAMPINES ST 22,Chongzheng Primary School,0.34283503292114853,3
508 TAMPINES CTRL 1,Gongshang Primary School,0.48936956116864455,3
119 SIMEI ST 1,Chongzheng Primary School,0.76059505058564,3
497D TAMPINES ST 45,Gongshang Primary School,1.122408110733204,4
160 TAMPINES ST 12,Tampines Primary School,0.16626855105752644,3
327 TAMPINES ST 32,Chongzheng Primary School,0.8018389513604102,3
183 TOA PAYOH CTRL,CHIJ Primary (Toa Payoh),0.7839210342504606,2
11 JOO SENG RD,Yangzheng Primary School,2.022442727139316,0
727 WOODLANDS CIRCLE,Admiralty Primary School,0.11765331634929804,2
823 WOODLANDS ST 82,Admiralty Primary School,1.1875671665830787,2
248 YISHUN AVE 9,Chongfu School,0.45576552623996613,3
323 YISHUN CTRL,Huamin Primary School,0.35628405649238637,3
876 YISHUN ST 81,Northland Primary School,0.9135240220115769,2
350A YISHUN AVE 11,Huamin Primary School,0.10375064237573559,3
791 YISHUN AVE 2,Northland Primary School,0.821017221866498,2
532 ANG MO KIO AVE 10,Ai Tong School,2.81120323247102,0
344 ANG MO KIO AVE 3,Ai Tong School,1.9840871815762204,1
259 ANG MO KIO AVE 2,Ai Tong School,0.8992366802202363,1
221C BEDOK CTRL,Red Swastika School,1.0015668905725241,3
219C BEDOK CTRL,Yu Neng Primary School,1.0105068429971555,3
262 BISHAN ST 22,Ai Tong School,1.0788924862975662,1
278 BISHAN ST 24,Ai Tong School,1.221804460049538,1
159 BISHAN ST 13,Pei Chun Public School,1.1107136807183795,2
174 BT BATOK WEST AVE 8,Princess Elizabeth Primary School,0.3927180303844507,3
157 BT BATOK ST 11,Princess Elizabeth Primary School,0.314232690626447,3
289A BT BATOK ST 25,Keming Primary School,0.5151750044922253,2
149 SILAT AVE,Radin Mas Primary School,0.8666101605118606,2
135 JLN BT MERAH,Radin Mas Primary School,0.5159225672807406,2
3 EVERTON PK,Radin Mas Primary School,1.6346837145958553,2
115 PENDING RD,Zhenghua Primary School,0.17010466336860333,3
151 PETIR RD,Zhenghua Primary School,0.44028560895892854,3
632 VEERASAMY RD,Anglo-Chinese School (Junior),1.4854611392874637,1
642 ROWELL RD,Anglo-Chinese School (Junior),1.6717479884452042,1
689A CHOA CHU KANG DR,West Spring Primary School,2.316346286178005,0
154 JLN TECK WHYE,Zhenghua Primary School,1.2872564726915825,4
290 CHOA CHU KANG AVE 3,South View Primary School,0.7223816202072311,1
407 CHOA CHU KANG AVE 3,South View Primary School,0.6217635420085569,1
422 CHOA CHU KANG AVE 4,South View Primary School,0.5954602226291805,1
108 TECK WHYE LANE,South View Primary School,0.8297005197946254,4
675 CHOA CHU KANG CRES,South View Primary School,2.176336488365455,0
713 CLEMENTI WEST ST 2,Fairfield Methodist School (Primary),2.6180209404343056,0
450 CLEMENTI AVE 3,Fairfield Methodist School (Primary),2.6398274853908212,0
414 EUNOS RD 5,Maha Bodhi School,1.195176323892098,2
566 HOUGANG ST 51,Xinmin Primary School,1.2441207917643633,5
421 HOUGANG AVE 10,Holy Innocents’ Primary School,0.940729381033587,2
457 HOUGANG AVE 10,Holy Innocents’ Primary School,1.129360515311812,2
831 HOUGANG CTRL,Holy Innocents’ Primary School,0.6683287556287393,2
408 HOUGANG AVE 10,Holy Innocents’ Primary School,0.7203629398700425,2
464 UPP SERANGOON RD,Holy Innocents’ Primary School,0.6541733369387926,2
37 TEBAN GDNS RD,Keming Primary School,3.0897573774156686,0
214 JURONG EAST ST 21,Princess Elizabeth Primary School,1.1120856878482122,2
246 JURONG EAST ST 24,Princess Elizabeth Primary School,0.8231495911859019,2
103 JURONG EAST ST 13,Princess Elizabeth Primary School,1.4139467870044782,1
428 JURONG WEST AVE 1,Rulang Primary School,0.9308844160655443,2
201 BOON LAY DR,Rulang Primary School,0.5122066640054637,3
272D JURONG WEST ST 24,Westwood Primary School,0.6161728949589348,3
919 JURONG WEST ST 91,Frontier Primary School,1.4192594361022837,2
328 TAH CHING RD,Rulang Primary School,1.2086437477143088,1
678A JURONG WEST ST 64,Westwood Primary School,0.4891922087023479,3
361 YUNG AN RD,Rulang Primary School,1.2266619490678334,1
154 YUNG HO RD,Rulang Primary School,2.2000736020210843,0
974 JURONG WEST ST 93,Frontier Primary School,0.7869791466905038,2
522 JURONG WEST ST 52,Rulang Primary School,0.20280248212965335,2
7 JLN BATU,Pei Hwa Presbyterian Primary School,1.3309320781532827,1
11 ST. GEORGE'S RD,Pei Chun Public School,1.7657991918478082,1
83 WHAMPOA DR,Pei Chun Public School,1.4721246922782176,2
52 KENT RD,Fairfield Methodist School (Primary),2.2750143176901245,0
12 KG ARANG RD,Kong Hwa School,1.2380295782080655,1
3B UPP BOON KENG RD,Kong Hwa School,1.7658102997941072,1
50 JLN BAHAGIA,Pei Chun Public School,1.0103285959059263,2
57 JLN MA'MOR,Pei Chun Public School,0.937016280175115,2
64 JLN MA'MOR,Pei Chun Public School,0.9536982468293566,2
3C UPP BOON KENG RD,Kong Hwa School,1.7260119886497265,1
125 PASIR RIS ST 11,Gongshang Primary School,1.1466751778281454,3
745 PASIR RIS ST 71,Gongshang Primary School,2.7795742833700614,0
573 PASIR RIS ST 53,Gongshang Primary School,1.8761776686599008,2
270 PASIR RIS ST 21,Pasir Ris Primary School,0.7813482395926343,2
746 PASIR RIS ST 71,Gongshang Primary School,2.8278818295065093,0
247 PASIR RIS ST 21,Pasir Ris Primary School,0.19500108554293627,1
457 PASIR RIS DR 4,Pasir Ris Primary School,0.37697926534599463,2
780 PASIR RIS ST 71,Gongshang Primary School,2.202827130879874,0
107C EDGEFIELD PLAINS,Horizon Primary School,0.7225472579307145,8
30 TANGLIN HALT RD,Fairfield Methodist School (Primary),1.5798246024829128,1
146 MEI LING ST,Fairfield Methodist School (Primary),2.239555956600854,0
56 STIRLING RD,Fairfield Methodist School (Primary),2.138428539980682,0
265E COMPASSVALE BOW,Springdale Primary School,1.5974974411583418,3
266A COMPASSVALE BOW,Springdale Primary School,1.5519697289930507,3
262D COMPASSVALE ST,Springdale Primary School,0.5634896109101766,6
272A SENGKANG CTRL,Springdale Primary School,1.1330130078469105,3
270A SENGKANG CTRL,Springdale Primary School,1.0975007978587377,2
277D COMPASSVALE LINK,Springdale Primary School,1.4870174579954902,3
120 SERANGOON NTH AVE 1,Xinmin Primary School,1.4124111480173809,1
536 SERANGOON NTH AVE 4,Xinmin Primary School,0.9202080351219679,1
543 SERANGOON NTH AVE 3,Xinmin Primary School,1.3562797649415028,1
258 SERANGOON CTRL DR,Yangzheng Primary School,0.854326850898594,1
413 SERANGOON CTRL,Yangzheng Primary School,0.5877347526104071,1
825 TAMPINES ST 81,Tampines Primary School,1.2486478110028993,3
802 TAMPINES AVE 4,Tampines Primary School,0.7799912778803928,5
208 TAMPINES ST 21,Chongzheng Primary School,0.20372463320324163,3
258 TAMPINES ST 21,Gongshang Primary School,0.33628331571611525,3
876 TAMPINES ST 84,Tampines Primary School,1.4581724755226606,1
934 TAMPINES ST 91,Tampines Primary School,0.6543928562710689,5
498J TAMPINES ST 45,Gongshang Primary School,1.0905521220876158,3
242 SIMEI ST 5,Chongzheng Primary School,0.8838152245527015,3
428 TAMPINES ST 41,Gongshang Primary School,0.20570838091382468,3
229 SIMEI ST 4,Chongzheng Primary School,0.9816425075135217,3
858 TAMPINES AVE 5,Tampines Primary School,0.8706562451608343,3
454 TAMPINES ST 42,Gongshang Primary School,0.6556433255080338,4
95 LOR 4 TOA PAYOH,Pei Chun Public School,0.7460789673565235,2
101B LOR 2 TOA PAYOH,Pei Chun Public School,0.9156605133012579,2
333 WOODLANDS ST 32,Admiralty Primary School,2.6452467564200766,0
369 WOODLANDS AVE 1,Admiralty Primary School,1.7338209711055683,1
308 WOODLANDS AVE 1,Admiralty Primary School,2.973223984193989,0
807 WOODLANDS ST 81,Admiralty Primary School,1.3942167675902075,2
767 YISHUN AVE 3,Northland Primary School,0.8151735773557788,3
206 YISHUN ST 21,Chongfu School,0.8396401749222678,3
251 YISHUN RING RD,Chongfu School,0.4648844363518661,3
802 YISHUN RING RD,Northland Primary School,1.0547722995346962,2
750 YISHUN ST 72,Northland Primary School,1.0712129251823006,3
931 YISHUN CTRL 1,Northland Primary School,0.7407323398373328,3
355A YISHUN RING RD,Huamin Primary School,0.11529432072830251,3
724 YISHUN ST 71,Northland Primary School,1.3683725035438516,3
116 ANG MO KIO AVE 4,Ai Tong School,1.462233011033955,1
334 ANG MO KIO AVE 1,Ai Tong School,2.028567862546079,0
325 ANG MO KIO AVE 3,Ai Tong School,1.7424392086166407,1
111 ANG MO KIO AVE 4,Ai Tong School,1.214443689983514,1
545 ANG MO KIO AVE 10,Ai Tong School,2.9408601285787612,0
714 ANG MO KIO AVE 6,Ai Tong School,1.8742975327510187,1
41 BEDOK STH RD,Temasek Primary School,0.648533445881363,3
517 BEDOK NTH AVE 2,Yu Neng Primary School,0.45050194804965804,2
552 BEDOK NTH AVE 1,Yu Neng Primary School,0.53687276191729,2
221A BEDOK CTRL,Red Swastika School,0.9802130341130977,3
638 BEDOK RESERVOIR RD,Maha Bodhi School,0.4795664041036433,1
104 LENGKONG TIGA,Maha Bodhi School,0.9983227234574765,1
206 BISHAN ST 23,Ai Tong School,1.7327025616420404,1
134 BISHAN ST 12,Pei Chun Public School,1.0212097602557517,3
527 BT BATOK ST 51,Dazhong Primary School,0.4134363544046394,3
222 BT BATOK EAST AVE 3,Keming Primary School,0.3728250529798703,3
54 LENGKOK BAHRU,Radin Mas Primary School,1.9560190810216536,1
45 KIM CHENG ST,River Valley Primary School,1.2055527295707582,2
41 KIM CHENG ST,River Valley Primary School,1.1595884297948769,2
35 LIM LIAK ST,River Valley Primary School,1.147201769474753,2
103 GANGSA RD,Zhenghua Primary School,0.12988175097969895,3
537 BT PANJANG RING RD,West Spring Primary School,0.7187612165663477,4
411 SAUJANA RD,Zhenghua Primary School,0.43824086492787684,3
12 TECK WHYE LANE,South View Primary School,1.0736052091907156,4
449 CHOA CHU KANG AVE 4,South View Primary School,1.1492345562297592,1
620 CHOA CHU KANG ST 62,South View Primary School,2.007987203683253,0
254 CHOA CHU KANG AVE 2,South View Primary School,0.46457149134944803,1
626 CHOA CHU KANG ST 62,South View Primary School,1.8420672521699866,1
564 CHOA CHU KANG ST 52,South View Primary School,1.5221096517852424,1
627 CHOA CHU KANG ST 62,South View Primary School,1.7984567828685618,1
414 CHOA CHU KANG AVE 4,South View Primary School,0.45161164655579944,1
557 CHOA CHU KANG NTH 6,South View Primary School,1.5524857415518147,1
609 CLEMENTI WEST ST 1,Fairfield Methodist School (Primary),2.2510058285068886,0
456 CLEMENTI AVE 3,Fairfield Methodist School (Primary),2.408922997108664,0
10 HAIG RD,Kong Hwa School,0.937913911052254,2
13 EUNOS CRES,Maha Bodhi School,0.6849403572842045,1
355 HOUGANG AVE 7,Holy Innocents’ Primary School,0.7132831822218808,2
201 HOUGANG ST 21,Xinmin Primary School,1.5051762957226236,3
333 HOUGANG AVE 5,Holy Innocents’ Primary School,0.5095015423669874,2
458 HOUGANG AVE 10,Holy Innocents’ Primary School,1.2172623911544138,2
640 HOUGANG AVE 8,Xinmin Primary School,0.37012939113738175,2
131 LOR AH SOO,Holy Innocents’ Primary School,1.890930495608934,1
128 LOR AH SOO,Holy Innocents’ Primary School,1.8844000583272025,1
237 JURONG EAST ST 21,Princess Elizabeth Primary School,0.9392952631264577,2
278 TOH GUAN RD,Princess Elizabeth Primary School,1.1158320144919596,2
323 JURONG EAST ST 31,Rulang Primary School,1.185838216868333,2
216 JURONG EAST ST 21,Princess Elizabeth Primary School,1.1161758216943463,1
288C JURONG EAST ST 21,Princess Elizabeth Primary School,1.1120341398195728,2
188 BOON LAY DR,Rulang Primary School,0.8919130089017779,3
174 BOON LAY DR,Westwood Primary School,0.9906276575721,3
435 JURONG WEST ST 42,Rulang Primary School,0.8315850491655171,2
668B JURONG WEST ST 64,Westwood Primary School,0.6622984812630864,3
337A TAH CHING RD,Rulang Primary School,1.109700960388799,1
203 BOON LAY DR,Rulang Primary School,0.4242370578561209,3
156 YUNG LOH RD,Rulang Primary School,2.1165220116267367,0
719 JURONG WEST AVE 5,Westwood Primary School,0.4915587815741486,2
407 JURONG WEST ST 42,Rulang Primary School,0.9540712491758125,1
66 KALLANG BAHRU,Kong Hwa School,2.313676230469854,0
30 JLN BAHAGIA,Pei Chun Public School,1.2587269503047065,2
114 LOR 3 GEYLANG,Kong Hwa School,1.5946715123796396,1
681 RACE COURSE RD,Anglo-Chinese School (Junior),1.6025477592716815,1
60 MARINE DR,Kong Hwa School,2.400435724477467,0
565 PASIR RIS ST 51,Gongshang Primary School,1.2882759433921243,2
108 PASIR RIS ST 12,Pasir Ris Primary School,0.8446864070377159,3
448 PASIR RIS DR 6,Pasir Ris Primary School,0.5612063931181656,2
501 PASIR RIS ST 52,Pasir Ris Primary School,1.855676194212559,1
608 ELIAS RD,Gongshang Primary School,2.1619738759547045,0
301A PUNGGOL CTRL,Punggol View Primary School,0.15723278871747537,7
100 C'WEALTH CRES,Fairfield Methodist School (Primary),1.9320845271716276,1
93 C'WEALTH DR,Fairfield Methodist School (Primary),1.709995098850622,1
28B DOVER CRES,Fairfield Methodist School (Primary),0.6721086541467559,1
351A CANBERRA RD,Wellington Primary School,0.28819295761069375,1
204B COMPASSVALE DR,Springdale Primary School,0.9733284481002089,3
264A COMPASSVALE BOW,Holy Innocents’ Primary School,1.5986452781660727,3
514 SERANGOON NTH AVE 4,Xinmin Primary School,0.9686528376954472,1
135 SERANGOON NTH AVE 2,Xinmin Primary School,1.027614142861356,1
419 SERANGOON CTRL,Yangzheng Primary School,0.8107573695113331,1
138 SERANGOON NTH AVE 2,Xinmin Primary School,0.908488151557385,1
834 TAMPINES ST 82,Tampines Primary School,0.9184226372416957,5
112 TAMPINES ST 11,Tampines Primary School,0.5479811921500735,4
701 TAMPINES ST 71,Tampines Primary School,1.06902861057063,3
804 TAMPINES AVE 4,Tampines Primary School,0.8622174159126649,5
129 SIMEI ST 1,Chongzheng Primary School,0.5843625340267058,3
220 LOR 8 TOA PAYOH,Pei Chun Public School,0.6573337995390186,3
16 JOO SENG RD,Yangzheng Primary School,1.8763086921376457,1
229 LOR 8 TOA PAYOH,Pei Chun Public School,0.4794786403538561,2
132 MARSILING RISE,Admiralty Primary School,2.496692869738459,0
844 WOODLANDS AVE 4,Admiralty Primary School,0.7723739410529007,2
894B WOODLANDS DR 50,Admiralty Primary School,1.3822312769426761,2
862 WOODLANDS ST 83,Admiralty Primary School,0.6295372389440695,2
893B WOODLANDS DR 50,Admiralty Primary School,1.3027766585922926,2
139 MARSILING RD,Admiralty Primary School,2.590210475452318,0
782 YISHUN RING RD,Northland Primary School,1.0263140130268937,2
109 YISHUN RING RD,Chongfu School,1.3383018814562857,3
927 YISHUN CTRL 1,Huamin Primary School,0.7284748614885853,3
392 YISHUN AVE 6,Huamin Primary School,0.5840474862109598,3
643 YISHUN ST 61,Northland Primary School,0.3906398816655512,3
547 ANG MO KIO AVE 10,Xinmin Primary School,2.7852841938361856,0
306 ANG MO KIO AVE 1,Ai Tong School,1.5265641303779869,1
60 NEW UPP CHANGI RD,Temasek Primary School,0.7149904026691043,3
106 LENGKONG TIGA,Maha Bodhi School,1.0389895864009207,1
234 BISHAN ST 22,Ai Tong School,1.4912787592357453,1
220 BISHAN ST 23,Ai Tong School,1.7933250962415295,1
128 BISHAN ST 12,Pei Chun Public School,1.1636066304160888,2
192 BISHAN ST 13,Pei Chun Public School,1.4213301114755492,2
127 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.6650903961867108,3
112 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.4922397698924951,3
246 BANGKIT RD,Zhenghua Primary School,0.4817120074206804,3
150 PETIR RD,Zhenghua Primary School,0.3869342584946808,3
536 JELAPANG RD,West Spring Primary School,0.6373163566411122,4
633 VEERASAMY RD,Anglo-Chinese School (Junior),1.5430076702130915,1
141 TECK WHYE LANE,South View Primary School,0.7152133269055955,3
415 CHOA CHU KANG AVE 4,South View Primary School,0.44259621936499177,1
428 CHOA CHU KANG AVE 4,South View Primary School,0.7007993696090724,1
118 TECK WHYE LANE,South View Primary School,0.525447183633569,1
546 CHOA CHU KANG ST 52,South View Primary School,1.2986523392672036,1
768 CHOA CHU KANG ST 54,South View Primary School,1.437512080077448,2
208 CHOA CHU KANG CTRL,South View Primary School,0.212284334581202,1
341 CHOA CHU KANG LOOP,South View Primary School,0.29763445231981484,1
372 CLEMENTI AVE 4,Pei Hwa Presbyterian Primary School,2.221986604184028,0
311 UBI AVE 1,Maha Bodhi School,0.27587167418496217,1
42 SIMS DR,Kong Hwa School,1.527092155889048,1
11 EUNOS CRES,Maha Bodhi School,0.8155059062512572,1
691 HOUGANG ST 61,Xinmin Primary School,0.70254977979828,2
687 HOUGANG ST 61,Xinmin Primary School,0.5782580209915227,2
221 HOUGANG ST 21,Holy Innocents’ Primary School,1.6315155068561908,3
104 JURONG EAST ST 13,Princess Elizabeth Primary School,1.4358928522575176,1
