flat,station_name,station_dist,num_station_2km,station_name_2027_onwards,station_dist_2027_onwards,num_station_2km_2027_onwards,num_of_new_stations_added_here
104 GANGSA RD,Petir,0.1862725324274776,12,Petir,0.1862725324274776,12,0
271 BANGKIT RD,Pending,0.3272023876400018,11,Pending,0.3272023876400018,11,0
429 BT PANJANG RING RD,Segar,0.3003495869167155,11,Segar,0.3003495869167155,11,0
428 BT PANJANG RING RD,Segar,0.3384954929390451,11,Segar,0.3384954929390451,11,0
427 BT PANJANG RING RD,Segar,0.351335449337933,11,Segar,0.351335449337933,11,0
425 FAJAR RD,Segar,0.4107945581179065,11,Segar,0.4107945581179065,11,0
11 TOH YI DR,Beauty World,0.5163701089226881,3,Beauty World,0.5163701089226881,4,1
3 TOH YI DR,Beauty World,0.3260328849316682,3,Beauty World,0.3260328849316682,4,1
142 TECK WHYE LANE,Teck Whye,0.2024928154403264,9,Teck Whye,0.2024928154403264,10,1
250 CHOA CHU KANG AVE 2,South View,0.3077106527579513,5,South View,0.3077106527579513,6,1
223 CHOA CHU KANG CTRL,South View,0.2916545824745063,6,South View,0.2916545824745063,7,1
452 CHOA CHU KANG AVE 4,Keat Hong,1.0372587482218745,3,Choa Chu Kang West,0.8947223267875984,5,2
784 CHOA CHU KANG DR,Yew Tee,0.3497228387107173,5,Yew Tee,0.3497228387107173,6,1
18 TECK WHYE LANE,Teck Whye,0.3373763138518031,12,Teck Whye,0.3373763138518031,13,1
674 CHOA CHU KANG CRES,Yew Tee,0.4391032562326727,2,Yew Tee,0.4391032562326727,3,1
272 CHOA CHU KANG AVE 2,Keat Hong,0.4717714993073443,5,Keat Hong,0.4717714993073443,7,2
603 CHOA CHU KANG ST 62,Yew Tee,0.2023945963937673,3,Yew Tee,0.2023945963937673,4,1
357 CLEMENTI AVE 2,Clementi,1.063854657634359,2,Clementi,1.063854657634359,4,2
345 UBI AVE 1,Ubi,0.4095734165319057,6,Ubi,0.4095734165319057,7,1
846 SIMS AVE,Eunos,0.1933385584981721,6,Eunos,0.1933385584981721,8,2
45 JLN TIGA,Mountbatten,0.4152674781767582,6,Dakota,0.399580888555445,8,2
116 HOUGANG AVE 1,Aljunied,0.2630569530130807,5,Aljunied,0.2630569530130807,5,0
142 LOR AH SOO,Paya Lebar,0.5016170639385007,6,Paya Lebar,0.5016170639385007,7,1
405 HOUGANG AVE 10,Ranggung,1.1290498620273284,8,Ranggung,1.1290498620273284,9,1
438 HOUGANG AVE 8,Ranggung,0.8190066905428819,9,Ranggung,0.8190066905428819,9,0
551 HOUGANG ST 51,Compassvale,0.782202565169609,11,Compassvale,0.891382337382347,11,0
419 HOUGANG AVE 8,Ranggung,0.9339967743631886,9,Ranggung,0.9339967743631886,10,1
668 HOUGANG AVE 8,Hougang,0.5197699257612332,5,Hougang,0.5197699257612332,6,1
634 HOUGANG AVE 8,Hougang,0.6343963402969656,2,Hougang,0.6343963402969656,4,2
122 HOUGANG AVE 1,Aljunied,0.3902374387567897,5,Aljunied,0.3902374387567897,5,0
508 HOUGANG AVE 10,Hougang,1.0207744326460764,6,Hougang,1.0207744326460764,7,1
39 TEBAN GDNS RD,Lakeside,1.91674044831713,2,Pandan Reservoir,0.7742935852107141,5,3
225 JURONG EAST ST 21,Jurong East,0.3519415513087471,5,Jurong East,0.3519415513087471,9,4
252 JURONG EAST ST 24,Jurong East,0.3688115296722011,5,Jurong East,0.3688115296722011,10,5
233 JURONG EAST ST 21,Dover,0.4853771383892253,5,Dover,0.4853771383892253,8,3
279 TOH GUAN RD,Bukit Batok,0.584530886293214,5,Bukit Batok,0.584530886293214,8,3
434 JURONG WEST ST 42,Boon Lay,1.495823046660388,3,Hong Kah,0.5304215116319686,5,2
503 JURONG WEST AVE 1,Boon Lay,0.8775837096032787,2,Hong Kah,0.0925033850458334,5,3
948 JURONG WEST ST 91,Pioneer,1.4843908538613326,1,Tawas,0.8003811467733257,6,5
445 JURONG WEST ST 42,Boon Lay,1.261947364279518,3,Hong Kah,0.3013245336858687,6,3
978 JURONG WEST ST 93,Pioneer,0.9451216544410628,2,Pioneer,0.9451216544410628,7,5
221 BOON LAY PL,Boon Lay,0.2458800320173955,1,Boon Lay,0.2458800320173955,6,5
676A JURONG WEST ST 64,Boon Lay,0.659743787262901,2,Jurong West,0.3890784220983102,7,5
736 JURONG WEST ST 75,Boon Lay,0.97524929569528,2,Gek Poh,0.4329264658686903,7,5
436 JURONG WEST AVE 1,Boon Lay,1.4982964105433407,3,Hong Kah,0.5337849587831445,5,2
200 BOON LAY DR,Boon Lay,0.6576464325680651,1,Boon Lay,0.6576464325680651,6,5
178 YUNG SHENG RD,Lakeside,1.1593121204332049,5,Corporation,0.3598290005296007,10,5
675A JURONG WEST ST 64,Boon Lay,0.7888633512883446,2,Jurong West,0.3872482285555716,7,5
842 JURONG WEST ST 81,Pioneer,1.3753154566993084,2,Tawas,0.7393681131551278,7,5
989C JURONG WEST ST 93,Pioneer,0.4315388054323451,1,Pioneer,0.4315388054323451,5,4
989B JURONG WEST ST 93,Pioneer,0.459303619898828,1,Pioneer,0.459303619898828,5,4
95 GEYLANG BAHRU,Kallang,0.2235593126985801,10,Kallang,0.2235593126985801,10,0
53 GEYLANG BAHRU,Kallang,0.5805198858665468,11,Kallang,0.5805198858665468,12,1
3D UPP BOON KENG RD,Boon Keng,0.1566654669135176,12,Geylang Bahru,0.8061416585958578,13,1
48A DORSET RD,Farrer Road,0.2644388914769489,14,Farrer Park,0.2644388914769489,17,3
180 PASIR RIS ST 11,Tampines,1.497055824512663,3,Pasir Ris East,0.4733611227579392,4,1
185 PASIR RIS ST 11,Jalan Besar,1.346718508646895,3,Pasir Ris East,0.3092341963877255,4,1
615 ELIAS RD,Downtown,1.482834757553407,2,Tampines North,1.1091176012523178,4,2
610 ELIAS RD,Downtown,1.4563919877608695,2,Tampines North,1.091214616749279,3,1
133 PASIR RIS ST 11,Downtown,1.243677297194005,3,Pasir Ris East,0.4723466936943518,4,1
536 PASIR RIS DR 1,Downtown,0.9048111055586082,2,Downtown,0.9048111055586082,4,2
110 C'WEALTH CRES,Holland Village,0.5423081732731239,5,Holland Village,0.5423081732731239,5,0
13 GHIM MOH RD,Holland Village,0.6538901388808861,4,Holland Village,0.6538901388808861,4,0
589B MONTREAL DR,Canberra,0.8420123224867856,1,Yishun,2.4454289709901924,0,0
350A CANBERRA RD,Canberra,0.6211452795638873,2,Admiralty,2.077880204984092,0,0
303 CANBERRA RD,Canberra,0.332594880480257,2,Admiralty,1.9743989895704952,1,0
351C CANBERRA RD,Canberra,0.6963906570730622,2,Admiralty,2.0552261857318124,0,0
415 SEMBAWANG DR,Canberra,0.7346947404470814,2,Admiralty,1.975357863830958,1,0
357B ADMIRALTY DR,Canberra,0.6228597471862796,2,Admiralty,1.7689910043336692,1,0
322C ANCHORVALE DR,Sengkang,0.4498999767145581,17,Sengkang,0.4498999767145581,17,0
192C RIVERVALE DR,Rumbia,0.4858584267635483,19,Rumbia,0.4858584267635483,19,0
321B ANCHORVALE DR,Sengkang,0.4476336837303424,16,Sengkang,0.4476336837303424,16,0
224B COMPASSVALE WALK,Sengkang,0.4304491847871083,15,Sengkang,0.4304491847871083,15,0
223C COMPASSVALE WALK,Sengkang,0.3754818075460515,15,Sengkang,0.3754818075460515,15,0
233 COMPASSVALE WALK,Sengkang,0.546279399821138,16,Sengkang,0.546279399821138,16,0
189C RIVERVALE DR,Cove,0.5152860221121629,18,Cove,0.5152860221121629,19,1
273B COMPASSVALE LINK,Ranggung,0.2464395160285585,13,Ranggung,0.2464395160285585,13,0
277C COMPASSVALE LINK,Ranggung,0.4297661980381217,13,Ranggung,0.4297661980381217,13,0
315C ANCHORVALE RD,Tongkang,0.4123271900789524,15,Tongkang,0.4123271900789524,15,0
139 SERANGOON NTH AVE 2,Hougang,0.8897181726702571,2,Serangoon North,0.350958440143681,4,2
103 SERANGOON NTH AVE 1,Hougang,1.1666107745074443,2,Tavistock,0.5347179438399361,4,2
531 SERANGOON NTH AVE 4,Hougang,0.4938131937378443,3,Hougang,0.4938131937378443,5,2
312 SERANGOON AVE 2,Lorong Chuan,0.4569309682115883,7,Lorong Chuan,0.4569309682115883,9,2
302 TAMPINES ST 32,Tampines,0.135819426612501,3,Tampines,0.135819426612501,4,1
880 TAMPINES AVE 8,Tampines East,0.9592363479952332,2,Tampines East,0.9592363479952332,2,0
374 TAMPINES ST 34,Tampines,0.6972850477846726,1,Tampines,0.6972850477846726,2,1
203 TAMPINES ST 21,Tampines,0.175296971969027,4,Tampines,0.175296971969027,5,1
450D TAMPINES ST 42,Tampines,0.5664478490988042,1,Tampines,0.5664478490988042,2,1
491G TAMPINES ST 45,Tampines,1.2687232941101751,3,Pasir Ris East,0.7823226298728484,4,1
389 TAMPINES ST 32,Tampines,0.528477151402038,2,Tampines,0.528477151402038,3,1
308 TAMPINES ST 32,Tampines,0.3136663953827391,3,Tampines,0.3136663953827391,4,1
892A TAMPINES AVE 8,Tampines West,1.03762244319782,3,Tampines West,1.03762244319782,3,0
234 LOR 8 TOA PAYOH,Marymount,0.223382872506289,7,Marymount,0.223382872506289,7,0
214 LOR 8 TOA PAYOH,Marymount,0.3368430594173836,7,Marymount,0.3368430594173836,7,0
191 LOR 4 TOA PAYOH,Marymount,1.157993938597125,7,Marymount,1.157993938597125,7,0
131 POTONG PASIR AVE 1,Potong Pasir,0.2002456168853001,11,Potong Pasir,0.2002456168853001,11,0
162 WOODLANDS ST 13,Marsiling,1.0996777501082626,2,Marsiling,1.0996777501082626,2,0
895A WOODLANDS DR 50,Woodlands South ,0.4227505668434216,6,Woodlands South,0.4227505668434216,5,0
881 WOODLANDS ST 82,Woodlands North ,1.04298745403731,6,Woodlands North,1.04298745403731,5,0
326 WOODLANDS ST 32,Woodlands South ,1.0615333972008183,2,Woodlands South,1.0615333972008183,2,0
895C WOODLANDS DR 50,Woodlands South ,0.5408221345322486,5,Woodlands South,0.5408221345322486,4,0
529 WOODLANDS DR 14,Woodlands South ,0.7044889638801219,4,Woodlands South,0.7044889638801219,3,0
138 MARSILING RD,Marsiling,0.5478157474209718,3,Marsiling,0.5478157474209718,3,0
285 YISHUN AVE 6,Yishun,1.0596770477199706,2,Yishun,1.0596770477199706,2,0
239 YISHUN RING RD,Yishun,0.4528498481565379,2,Yishun,0.4528498481565379,2,0
252 YISHUN RING RD,Yishun,0.654531115201705,2,Yishun,0.654531115201705,2,0
309 YISHUN RING RD,Yishun,0.4607220158642126,2,Yishun,0.4607220158642126,2,0
799 YISHUN RING RD,Khatib,1.132503307397836,3,Khatib,1.132503307397836,3,0
874 YISHUN ST 81,Khatib,1.230427971232214,3,Khatib,1.230427971232214,3,0
