,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
47,EAST COAST PARK,3,SECOND STREET,EAST COAST PARK,3 SECOND STREET EAST COAST PARK SINGAPORE 456324,456324,37990.3297400922,32959.1081519071,1.31434336217052,103.923086661296,103.923086661296,East Coast Park
48,EAST COAST PARK,3,FOURTH STREET,EAST COAST PARK,3 FOURTH STREET EAST COAST PARK SINGAPORE 458257,458257,38126.8778161081,32940.2416636366,1.31417269585219,103.924313606475,103.924313606475,East Coast Park
49,EAST COAST PARK,3,THIRD STREET,EAST COAST PARK,3 THIRD STREET EAST COAST PARK SINGAPORE 455486,455486,38111.6226615105,33014.307056576,1.31484252129223,103.924176555656,103.924176555656,East Coast Park
50,EAST COAST PARK,4,FOURTH STREET,EAST COAST PARK,4 FOURTH STREET EAST COAST PARK SINGAPORE 458258,458258,38134.3204106241,32901.5965916738,1.31382320145455,103.924380469174,103.924380469174,East Coast Park
51,ESPLANADE PARK MEMORIALS (LIM BO SENG MEMORIAL),,CONNAUGHT DRIVE,ESPLANADE PARK MEMORIALS (LIM BO SENG MEMORIAL),CONNAUGHT DRIVE ESPLANADE PARK MEMORIALS (LIM BO SENG MEMORIAL),NIL,30184.9817324243,30096.3634929135,1.28845525428668,103.852951534534,103.852951534534,Esplanade Park
52,ESPLANADE PARK MEMORIALS (CENOTAPH),,CONNAUGHT DRIVE,ESPLANADE PARK MEMORIALS (CENOTAPH),CONNAUGHT DRIVE ESPLANADE PARK MEMORIALS (CENOTAPH),NIL,30275.9324227618,30292.9492950831,1.29023310066021,103.853768777857,103.853768777857,Esplanade Park
53,ESPLANADE PARK MEMORIAL (TAN KIM SENG FOUNTAIN),,CONNAUGHT DRIVE,ESPLANADE PARK MEMORIAL (TAN KIM SENG FOUNTAIN),CONNAUGHT DRIVE ESPLANADE PARK MEMORIAL (TAN KIM SENG FOUNTAIN),NIL,30322.7306906944,30387.2073074654,1.2910855335203,103.854189286667,103.854189286667,Esplanade Park
54,ESPLANADE PARK,,NIL,ESPLANADE PARK,ESPLANADE PARK,NIL,30264.1231570384,30210.5409561824,1.28948782949149,103.853662660788,103.853662660788,Esplanade Park
55,THE LEGENDS FORT CANNING PARK,11,CANNING WALK,THE LEGENDS FORT CANNING PARK,11 CANNING WALK THE LEGENDS FORT CANNING PARK SINGAPORE 178881,178881,29371.42297538,30967.4748838451,1.29633332548442,103.845641414159,103.845641414159,Fort Canning Park
56,THE FOOTHILLS FORT CANNING PARK,,NIL,THE FOOTHILLS FORT CANNING PARK,THE FOOTHILLS FORT CANNING PARK,NIL,29385.5689899819,30500.3949168641,1.29210921794382,103.845768501708,103.845768501708,Fort Canning Park
57,FORT CANNING PARK,,NIL,FORT CANNING PARK,FORT CANNING PARK,NIL,29598.505345081,30545.4076159019,1.292516286813,103.847681827019,103.847681827019,Fort Canning Park
58,FORT CANNING PARK,,COX TERRACE,FORT CANNING PARK,COX TERRACE FORT CANNING PARK,NIL,29453.8221733496,30811.3785332255,1.29492164128841,103.846381799736,103.846381799736,Fort Canning Park
