flat,park,park_dist,num_park_2km
106B DEPOT RD,Telok Blangah Hill Park,0.2008037587598735,6
49 TELOK BLANGAH DR,The Southern Ridges,0.666615545898651,5
120A KIM TIAN PL,Tiong Bahru Park,0.5770114430621008,5
1 DELTA AVE,Tiong Bahru Park,0.6755600616678918,4
119D KIM TIAN RD,Tiong Bahru Park,0.6997529703505703,5
109 GANGSA RD,Zhenghua Park,1.5616039221160112,2
216 PETIR RD,Zhenghua Park,0.8341656244705564,2
108 GANGSA RD,Zhenghua Park,1.622032151726726,2
220 PETIR RD,Zhenghua Park,0.9375038444937952,2
125 PENDING RD,Zhenghua Park,1.3331949183351515,2
217 PETIR RD,Zhenghua Park,0.925097483909273,2
148 GANGSA RD,Zhenghua Park,1.6028576734308362,2
412 SAUJANA RD,Zhenghua Park,1.9855086207468788,1
275 BANGKIT RD,Zhenghua Park,1.0470125249107074,2
142 PETIR RD,Zhenghua Park,1.4781464850060542,2
207 PETIR RD,Zhenghua Park,0.734630775793767,2
415 SAUJANA RD,Zhenghua Park,1.9888127273523728,1
401 FAJAR RD,Zhenghua Park,1.745558595281655,1
421 FAJAR RD,Zhenghua Park,2.028633850312219,0
257 BANGKIT RD,Zhenghua Park,1.288769675141078,2
435 BT PANJANG RING RD,Zhenghua Park,2.1853496802699235,0
242 BT PANJANG RING RD,Zhenghua Park,1.5125897297844646,2
620 BT PANJANG RING RD,Choa Chu Kang Park,1.6036056285574494,1
533 BT PANJANG RING RD,Choa Chu Kang Park,1.8500612559515537,1
441 FAJAR RD,Zhenghua Park,1.8838730375128734,1
203 PETIR RD,Zhenghua Park,0.636071877328126,2
235 BT PANJANG RING RD,Zhenghua Park,1.3657490384450224,2
418 FAJAR RD,Zhenghua Park,2.0837986812742826,0
530 JELAPANG RD,Choa Chu Kang Park,2.013141278351353,0
406 FAJAR RD,Zhenghua Park,1.9376989649414045,1
481 SEGAR RD,Zhenghua Park,2.463481871240772,0
141 PETIR RD,Zhenghua Park,1.4231040384977356,2
204 PETIR RD,Zhenghua Park,0.687531825421318,2
403 FAJAR RD,Zhenghua Park,1.863064500334419,1
402 FAJAR RD,Zhenghua Park,1.7703346000850175,1
619 BT PANJANG RING RD,Choa Chu Kang Park,1.6639634381485084,1
508 JELAPANG RD,Zhenghua Park,2.282001993851214,0
519 JELAPANG RD,Choa Chu Kang Park,2.009220400827553,0
522 JELAPANG RD,Choa Chu Kang Park,2.0400435076879093,0
272 BANGKIT RD,Zhenghua Park,1.1377642753042796,2
484 SEGAR RD,Zhenghua Park,2.3626112701907167,0
601 SENJA RD,Choa Chu Kang Park,1.904512925405821,1
448 BT PANJANG RING RD,Zhenghua Park,1.8642501435738328,1
213 PETIR RD,Zhenghua Park,0.771205380335425,2
434 BT PANJANG RING RD,Zhenghua Park,2.1127144451633795,0
512 JELAPANG RD,Choa Chu Kang Park,2.2323645375387846,0
627 SENJA RD,Choa Chu Kang Park,1.3911989804114144,1
535 BT PANJANG RING RD,Choa Chu Kang Park,1.8336944194525648,1
166 GANGSA RD,Zhenghua Park,1.7744461809625163,2
626 SENJA RD,Choa Chu Kang Park,1.4422617965879807,1
419 FAJAR RD,Zhenghua Park,2.00683067005128,0
623 SENJA RD,Choa Chu Kang Park,1.6316974341136514,1
175 LOMPANG RD,Zhenghua Park,1.8874471157487573,1
479 SEGAR RD,Zhenghua Park,2.4702126043898045,0
630 SENJA RD,Choa Chu Kang Park,1.3655716523220098,1
540 JELAPANG RD,Choa Chu Kang Park,1.919889073518663,1
182 JELEBU RD,Zhenghua Park,2.1080212890960683,0
470 SEGAR RD,Zhenghua Park,2.322675740964042,0
529 JELAPANG RD,Choa Chu Kang Park,1.8935535028836665,1
483 SEGAR RD,Zhenghua Park,2.3965897177328643,0
478 SEGAR RD,Zhenghua Park,2.452761193490889,0
605 SENJA RD,Choa Chu Kang Park,1.9259756419220035,1
179 LOMPANG RD,Zhenghua Park,1.9660718231094272,1
254 BANGKIT RD,Zhenghua Park,1.3703997264703245,2
503 JELAPANG RD,Choa Chu Kang Park,2.1553109540334208,0
653 SENJA LINK,Choa Chu Kang Park,1.7852636516522074,1
185 JELEBU RD,Choa Chu Kang Park,2.069972618022729,0
542 JELAPANG RD,Choa Chu Kang Park,1.9739036905154437,1
543 JELAPANG RD,Choa Chu Kang Park,2.0098842322449166,0
5 TOH YI DR,Hindhede Nature Park,1.3314044658063895,3
14 TOH YI DR,Bukit Batok Nature Park,1.2737051615775983,3
8 JLN KUKOH,Pearl's Hill City Park,0.32704643157238655,11
263 WATERLOO ST,Dhoby Ghaut Green,0.6430811911633998,9
4 TG PAGAR PLAZA,Tanjong Pagar Park,0.4049438148550794,6
661 BUFFALO RD,Dhoby Ghaut Green,1.025802170951028,4
662 BUFFALO RD,Dhoby Ghaut Green,0.9699119295991208,5
671B KLANG LANE,Dhoby Ghaut Green,1.3847365294553804,5
19 TECK WHYE LANE,Choa Chu Kang Park,1.4928773045130508,1
105 TECK WHYE LANE,Choa Chu Kang Park,1.6787154618792017,1
2 TECK WHYE AVE,Choa Chu Kang Park,1.1882345328469086,1
10 TECK WHYE AVE,Choa Chu Kang Park,1.4835958575748949,1
484A CHOA CHU KANG AVE 5,Choa Chu Kang Park,2.175319911514542,0
103 TECK WHYE LANE,Choa Chu Kang Park,1.75181545228157,1
685A CHOA CHU KANG CRES,Choa Chu Kang Park,1.2832770621406995,1
659 CHOA CHU KANG CRES,Choa Chu Kang Park,0.998628923059341,1
423 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.4715584004217936,1
702 CHOA CHU KANG ST 53,Choa Chu Kang Park,0.3564368243258004,1
297A CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.8393523130082692,1
684D CHOA CHU KANG CRES,Choa Chu Kang Park,1.394072763805755,1
408 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.6474657211258914,1
672A CHOA CHU KANG CRES,Choa Chu Kang Park,1.0801184027357462,1
483 CHOA CHU KANG AVE 5,Choa Chu Kang Park,2.189394954274506,0
470 CHOA CHU KANG AVE 3,Choa Chu Kang Park,2.0265465022824243,0
610 CHOA CHU KANG ST 62,Choa Chu Kang Park,0.9714505955058022,1
762 CHOA CHU KANG NTH 5,Choa Chu Kang Park,0.025255851916867054,1
676A CHOA CHU KANG CRES,Choa Chu Kang Park,1.1054640469621442,1
667 CHOA CHU KANG CRES,Choa Chu Kang Park,1.1491052489346156,1
421 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.4621863067632084,1
450 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.9932846411278744,1
130 CHOA CHU KANG AVE 1,Choa Chu Kang Park,1.221255011160166,1
440 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.429299540000883,1
14 TECK WHYE LANE,Choa Chu Kang Park,1.7023328544780674,1
607 CHOA CHU KANG ST 62,Choa Chu Kang Park,0.9090708881662007,1
465 CHOA CHU KANG AVE 4,Choa Chu Kang Park,2.1419398021253855,0
704 CHOA CHU KANG ST 53,Choa Chu Kang Park,0.3944519293829614,1
670A CHOA CHU KANG CRES,Choa Chu Kang Park,1.1633293481671036,1
401 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.7126772177948963,1
438 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.3274594845521168,1
687B CHOA CHU KANG DR,Choa Chu Kang Park,1.3621986242119353,1
484B CHOA CHU KANG AVE 5,Choa Chu Kang Park,2.2477501698853724,0
432 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.1419756731422201,1
236 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.3744249581974943,1
770 CHOA CHU KANG ST 54,Choa Chu Kang Park,0.33636021020781093,1
412 CHOA CHU KANG AVE 3,Choa Chu Kang Park,1.3555351687810702,1
503 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.8410375786211072,1
234 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.3316408194232296,1
507 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.9042966121389713,1
685B CHOA CHU KANG CRES,Choa Chu Kang Park,1.263064095314783,1
354 CHOA CHU KANG CTRL,Choa Chu Kang Park,1.2094959387617932,1
751 CHOA CHU KANG NTH 5,Choa Chu Kang Park,0.10219182631464824,1
637 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.573891892129581,1
346 CHOA CHU KANG LOOP,Choa Chu Kang Park,1.0492262552085703,1
512 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.9097150187768162,1
689B CHOA CHU KANG DR,Choa Chu Kang Park,1.210722867892804,1
687D CHOA CHU KANG DR,Choa Chu Kang Park,1.303943093435365,1
518 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.7131503723978069,1
155 JLN TECK WHYE,Choa Chu Kang Park,1.7403148301597657,1
785 CHOA CHU KANG DR,Choa Chu Kang Park,0.28090169399464887,1
760 CHOA CHU KANG NTH 5,Choa Chu Kang Park,0.1909251613738093,1
543 CHOA CHU KANG ST 52,Choa Chu Kang Park,0.5274197246153213,1
160 JLN TECK WHYE,Choa Chu Kang Park,1.5243826826787108,1
673 CHOA CHU KANG CRES,Choa Chu Kang Park,1.008503092354916,1
613 CHOA CHU KANG ST 62,Choa Chu Kang Park,1.0501898466003579,1
611 CHOA CHU KANG ST 62,Choa Chu Kang Park,0.9955379369363508,1
417 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.3019283828824106,1
530 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.7798337853744362,1
296C CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.8752138781715044,1
523 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.887866887796037,1
134 TECK WHYE LANE,Choa Chu Kang Park,1.3447804752347416,1
671 CHOA CHU KANG CRES,Choa Chu Kang Park,1.1447476335402604,1
527 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.8233297572060457,1
296B CHOA CHU KANG AVE 2,Choa Chu Kang Park,1.8844475590333967,1
531 CHOA CHU KANG ST 51,Choa Chu Kang Park,0.8113141213591337,1
133 TECK WHYE LANE,Choa Chu Kang Park,1.2986014658175693,1
448 CHOA CHU KANG AVE 4,Choa Chu Kang Park,1.8476953404926464,1
606 CHOA CHU KANG ST 62,Choa Chu Kang Park,0.8816051507817388,1
553 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.7118411259432563,1
757 CHOA CHU KANG NTH 5,Choa Chu Kang Park,0.32778564067540344,1
560 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.5776989307071041,1
633 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.49571614903044386,1
554 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.7704116432592569,1
555 CHOA CHU KANG NTH 6,Choa Chu Kang Park,0.7249682600215464,1
640 CHOA CHU KANG ST 64,Choa Chu Kang Park,0.6228564418987952,1
508 WEST COAST DR,West Coast Park,0.9812400591366328,2
714 CLEMENTI WEST ST 2,Clementi Woods Park,0.8198776443936687,2
611 CLEMENTI WEST ST 1,Clementi Woods Park,0.47825163280281324,1
711 CLEMENTI WEST ST 2,Clementi Woods Park,0.9070401752336743,2
364 CLEMENTI AVE 2,Clementi Woods Park,1.397170297585876,2
305 CLEMENTI AVE 4,West Coast Park,1.3153459341567804,1
346 CLEMENTI AVE 5,West Coast Park,1.6537556998386231,2
430 CLEMENTI AVE 3,West Coast Park,0.9493392177234141,2
334 CLEMENTI AVE 2,West Coast Park,1.5046599090164101,2
307 CLEMENTI AVE 4,West Coast Park,1.4045004682040438,1
366 CLEMENTI AVE 2,Clementi Woods Park,1.4794945742039973,2
343 CLEMENTI AVE 5,West Coast Park,1.7621508341574983,1
308 CLEMENTI AVE 4,West Coast Park,1.3717532047273941,1
330 CLEMENTI AVE 2,West Coast Park,1.4698986979779771,2
514 WEST COAST RD,West Coast Park,1.046882304647786,2
327 CLEMENTI AVE 5,West Coast Park,1.3291813242981896,2
511 WEST COAST DR,West Coast Park,0.987659680225817,2
335 CLEMENTI AVE 2,West Coast Park,1.4922906947748065,2
708 CLEMENTI WEST ST 2,Clementi Woods Park,0.8853361491408931,2
707 CLEMENTI WEST ST 2,Clementi Woods Park,0.9165225108900026,2
433 CLEMENTI AVE 3,West Coast Park,0.8403694418151367,2
359 CLEMENTI AVE 2,Clementi Woods Park,1.532458170283234,2
358 CLEMENTI AVE 2,Clementi Woods Park,1.5306963478985978,2
316 CLEMENTI AVE 4,West Coast Park,1.0540220292575988,1
333 CLEMENTI AVE 2,West Coast Park,1.401597058731988,2
604 CLEMENTI WEST ST 1,Clementi Woods Park,0.6191899169660166,2
336 CLEMENTI AVE 2,West Coast Park,1.5744486849704291,2
613 CLEMENTI WEST ST 1,Clementi Woods Park,0.4333856803191739,1
338 CLEMENTI AVE 2,West Coast Park,1.61083099873746,2
116 CLEMENTI ST 13,West Coast Park,2.010286002770688,0
201 CLEMENTI AVE 6,West Coast Park,0.9533428699900002,1
304 UBI AVE 1,Bedok Town Park,2.4107748227213213,0
44 CIRCUIT RD,Kallang Riverside Park,2.921407338256108,0
302 UBI AVE 1,Bedok Town Park,2.4048545739613223,0
24 EUNOS CRES,Bedok Town Park,2.5183531719703405,0
43 CIRCUIT RD,Kallang Riverside Park,2.8642977646255074,0
58 CIRCUIT RD,Kallang Riverside Park,2.817533639667559,0
45 CIRCUIT RD,Kallang Riverside Park,2.8966340644729542,0
69 CIRCUIT RD,Kallang Riverside Park,2.89937125678293,0
35 CIRCUIT RD,Kallang Riverside Park,3.123005722436068,0
87 CIRCUIT RD,Kallang Riverside Park,2.6132588319310197,0
64 CIRCUIT RD,Kallang Riverside Park,3.026436376543704,0
47 CIRCUIT RD,Kallang Riverside Park,2.818772870012399,0
95 ALJUNIED CRES,Kallang Riverside Park,2.552722827707097,0
301 UBI AVE 1,Bedok Town Park,2.3066267058571435,0
53 SIMS PL,Kallang Riverside Park,1.755768423309881,1
99 OLD AIRPORT RD,Kallang Riverside Park,2.2219119674270917,0
97 ALJUNIED CRES,Kallang Riverside Park,2.4787849886448488,0
95 OLD AIRPORT RD,Kallang Riverside Park,2.1209362172408817,0
108 ALJUNIED CRES,Kallang Riverside Park,2.2827960999924914,0
4 HAIG RD,Kallang Riverside Park,3.2568533527062598,0
315 UBI AVE 1,Bedok Town Park,2.1757440488862616,0
128 GEYLANG EAST AVE 1,Kallang Riverside Park,2.485131609040158,0
44 SIMS DR,Kallang Riverside Park,1.3777146035675327,1
33 EUNOS CRES,Bedok Town Park,2.8669701750714047,0
347 UBI AVE 1,Bedok Town Park,2.6959658300799036,0
3 JOO CHIAT RD,Bedok Town Park,3.2944665980423915,0
322 UBI AVE 1,Bedok Town Park,2.0769946508024453,0
127 GEYLANG EAST AVE 1,Kallang Riverside Park,2.4547310716447885,0
32 CASSIA CRES,Kallang Riverside Park,1.750062063249927,1
415 EUNOS RD 5,Bedok Town Park,3.2601515570813207,0
11 PINE CL,Kallang Riverside Park,1.6020138148768845,1
31 EUNOS CRES,Bedok Town Park,2.7583057962616913,0
30 CASSIA CRES,Kallang Riverside Park,1.6883687971110308,1
60 DAKOTA CRES,Kallang Riverside Park,2.2537298606956173,0
5 PINE CL,Kallang Riverside Park,1.598573508164581,1
1 HOUGANG AVE 3,Punggol Park,1.5471164232883265,2
673 HOUGANG AVE 8,Japanese Cemetery Park,1.1819081476607358,2
631 HOUGANG AVE 8,Japanese Cemetery Park,0.7788813677462706,2
671 HOUGANG AVE 8,Japanese Cemetery Park,1.1450101332266798,2
698 HOUGANG ST 61,Punggol Park,1.0808886311304349,2
520 HOUGANG AVE 6,Punggol Park,0.8583699835292975,2
115 HOUGANG AVE 1,Japanese Cemetery Park,1.8450093533147576,1
24 HOUGANG AVE 3,Punggol Park,1.428830952383648,2
23 HOUGANG AVE 3,Japanese Cemetery Park,1.5319938411463283,2
17 HOUGANG AVE 3,Japanese Cemetery Park,1.5729650198551406,2
696 HOUGANG ST 61,Punggol Park,1.0018925070671703,2
652 HOUGANG AVE 8,Japanese Cemetery Park,0.9367737867417064,2
112 HOUGANG AVE 1,Japanese Cemetery Park,1.76591796120977,1
314 HOUGANG AVE 5,Punggol Park,1.4518900796876888,2
636 HOUGANG AVE 8,Japanese Cemetery Park,0.6348817565681426,1
412 HOUGANG AVE 10,Punggol Park,0.3492481456596059,1
606 HOUGANG AVE 4,Japanese Cemetery Park,1.1602426658556955,2
612 HOUGANG AVE 8,Japanese Cemetery Park,1.0320243579258626,2
650 HOUGANG AVE 8,Japanese Cemetery Park,0.8927131854884134,2
252 HOUGANG AVE 3,Japanese Cemetery Park,1.8426929286722105,2
605 HOUGANG AVE 4,Japanese Cemetery Park,1.2298187598368955,2
614 HOUGANG AVE 8,Japanese Cemetery Park,0.957509864221108,2
106 HOUGANG AVE 1,Japanese Cemetery Park,1.9954297239669798,1
611 HOUGANG AVE 8,Japanese Cemetery Park,1.0059996020049289,2
506 HOUGANG AVE 8,Punggol Park,1.106850307682238,2
154 HOUGANG ST 11,Japanese Cemetery Park,1.493874805531458,1
923 HOUGANG AVE 9,Japanese Cemetery Park,1.3638698572228303,2
918 HOUGANG AVE 9,Japanese Cemetery Park,1.3476000657982503,2
919 HOUGANG AVE 4,Punggol Park,1.3636573593449512,2
557 HOUGANG ST 51,Punggol Park,0.6918632713090855,2
580 HOUGANG AVE 4,Punggol Park,1.0631096790832657,2
406 HOUGANG AVE 10,Punggol Park,0.45285786252424437,1
937 HOUGANG ST 92,Japanese Cemetery Park,1.0725803007893484,2
603 HOUGANG AVE 4,Japanese Cemetery Park,1.196313699595335,2
325 HOUGANG AVE 7,Punggol Park,1.1593755882489345,1
413 HOUGANG AVE 10,Punggol Park,0.36252681342943316,1
699B HOUGANG ST 52,Punggol Park,0.8949098028168013,2
510 HOUGANG AVE 10,Punggol Park,1.0379443719243053,2
422 HOUGANG AVE 6,Punggol Park,0.4090434704905875,1
433 HOUGANG AVE 8,Punggol Park,0.3227294337269397,1
249 HOUGANG AVE 3,Japanese Cemetery Park,1.7787230414492294,1
541 HOUGANG AVE 8,Punggol Park,0.5550586309625143,1
978D BUANGKOK CRES,Japanese Cemetery Park,1.6480217539445905,2
565 HOUGANG ST 51,Punggol Park,0.973587810782049,3
979B BUANGKOK CRES,Japanese Cemetery Park,1.590611278859851,2
574 HOUGANG ST 51,Punggol Park,1.0380389828506635,2
925 HOUGANG ST 91,Japanese Cemetery Park,1.4023579970304045,2
156 HOUGANG ST 11,Japanese Cemetery Park,1.4457502277662748,1
981C BUANGKOK CRES,Japanese Cemetery Park,1.6965053670390782,2
416 HOUGANG AVE 10,Punggol Park,0.22656628886184607,1
610 HOUGANG AVE 8,Japanese Cemetery Park,1.0616761202601173,2
963 HOUGANG AVE 9,Japanese Cemetery Park,1.3043297998577792,1
657 HOUGANG AVE 8,Japanese Cemetery Park,1.0890841494411008,2
362 HOUGANG AVE 5,Punggol Park,0.8545082125002723,1
615 HOUGANG AVE 8,Japanese Cemetery Park,0.9581385869488216,2
371 HOUGANG ST 31,Japanese Cemetery Park,1.46814971413783,2
137 LOR AH SOO,Japanese Cemetery Park,2.0972078010632758,0
961 HOUGANG AVE 9,Japanese Cemetery Park,1.3862713654201932,2
562 HOUGANG ST 51,Punggol Park,0.8688462979542613,3
561 HOUGANG ST 51,Punggol Park,0.8389171770629816,2
132 LOR AH SOO,Japanese Cemetery Park,1.910056007519498,1
238 HOUGANG AVE 1,Japanese Cemetery Park,1.6461467984682274,1
235 HOUGANG ST 21,Japanese Cemetery Park,1.5757416578938488,1
410 PANDAN GDNS,West Coast Park,0.8705202330777478,1
306 JURONG EAST ST 32,Chinese Garden,0.5054533203227592,2
40 TEBAN GDNS RD,West Coast Park,1.5167527715967797,1
34 TEBAN GDNS RD,West Coast Park,1.509475360215029,1
321 JURONG EAST ST 31,Chinese Garden,0.7385936428732652,2
215 JURONG EAST ST 21,Chinese Garden,0.6888572078969513,2
207 JURONG EAST ST 21,Chinese Garden,1.1781086479307474,2
222 JURONG EAST ST 21,Chinese Garden,0.3682029206738446,2
303 JURONG EAST ST 32,Chinese Garden,0.4293694220862536,2
210 JURONG EAST ST 21,Chinese Garden,0.743105903194297,2
211 JURONG EAST ST 21,Chinese Garden,0.9261949558707717,2
102 JURONG EAST ST 13,Chinese Garden,0.9112779073943217,2
301 JURONG EAST ST 32,Chinese Garden,0.3633215444746962,2
249 JURONG EAST ST 24,Chinese Garden,0.7234625463952755,2
108 JURONG EAST ST 13,Chinese Garden,0.6517072054547273,2
52 TEBAN GDNS RD,West Coast Park,1.9997796392181646,1
317 JURONG EAST ST 31,Chinese Garden,0.516496123312846,2
112 JURONG EAST ST 13,Chinese Garden,0.47795353554531633,2
62 TEBAN GDNS RD,West Coast Park,1.8486556168666588,1
322 JURONG EAST ST 31,Chinese Garden,0.7555941225743914,2
407 PANDAN GDNS,West Coast Park,0.7376925514535443,1
332 JURONG EAST AVE 1,Chinese Garden,1.0723284712400127,2
288A JURONG EAST ST 21,Chinese Garden,1.233243481415776,2
337 JURONG EAST AVE 1,Chinese Garden,0.8281012430920695,2
325 JURONG EAST ST 31,Chinese Garden,0.8385057216226289,2
286A TOH GUAN RD,Chinese Garden,1.4895794317890323,2
288D JURONG EAST ST 21,Chinese Garden,1.2906995316974885,2
186 BOON LAY AVE,Jurong Central Park,0.9263573393948634,1
121 YUAN CHING RD,Japanese Garden,0.6577735764492231,3
120 HO CHING RD,Japanese Garden,0.6593878700249469,3
113 TAO CHING RD,Japanese Garden,0.8211816965342997,3
111 HO CHING RD,Japanese Garden,0.8471195824150523,3
915 JURONG WEST ST 91,Jurong Central Park,2.2557085944216873,0
456 JURONG WEST ST 41,Japanese Garden,1.6449306115147657,3
926 JURONG WEST ST 92,Jurong Central Park,2.1016510731783438,0
475 JURONG WEST ST 41,Chinese Garden,1.0720387466722616,2
535 JURONG WEST ST 52,Jurong Central Park,1.6085643268912246,3
457 JURONG WEST ST 41,Japanese Garden,1.5888116040939666,2
536 JURONG WEST ST 52,Jurong Central Park,1.6320534060424707,3
463 JURONG WEST ST 41,Chinese Garden,1.4042743388874828,2
447 JURONG WEST ST 42,Chinese Garden,1.7819733651657237,2
513 JURONG WEST ST 52,Japanese Garden,1.3850297365786626,3
531 JURONG WEST ST 52,Jurong Central Park,1.467771749811551,2
451 JURONG WEST ST 42,Japanese Garden,1.8544236457694991,3
516 JURONG WEST ST 52,Japanese Garden,1.1949294468039011,3
815 JURONG WEST ST 81,Jurong Central Park,1.5627195062452641,1
840 JURONG WEST ST 81,Jurong Central Park,1.885830935920788,1
839 JURONG WEST ST 81,Jurong Central Park,1.7912062006908396,1
486 JURONG WEST AVE 1,Chinese Garden,1.0130204115782628,2
751 JURONG WEST ST 73,Jurong Central Park,1.428073942579205,1
271B JURONG WEST ST 24,Jurong Central Park,1.4300564511672724,1
275D JURONG WEST ST 25,Jurong Central Park,1.8060719418710414,1
152 YUNG HO RD,Japanese Garden,1.6057936309678014,2
450 JURONG WEST ST 42,Jurong Central Park,1.8383551341766826,3
484 JURONG WEST AVE 1,Chinese Garden,0.9713863628781444,2
276A JURONG WEST ST 25,Jurong Central Park,1.7352344169476315,1
737 JURONG WEST ST 75,Jurong Central Park,1.215750677849868,1
724 JURONG WEST ST 72,Jurong Central Park,1.3300512646385594,1
617 JURONG WEST ST 65,Jurong Central Park,0.8763023970274278,1
411 JURONG WEST ST 42,Chinese Garden,1.522922810072902,2
673A JURONG WEST ST 65,Jurong Central Park,1.007242729421976,1
928 JURONG WEST ST 92,Jurong Central Park,2.1016263258101042,0
458 JURONG WEST ST 41,Japanese Garden,1.6038841062865263,3
857 JURONG WEST ST 81,Jurong Central Park,1.658694369218827,1
853 JURONG WEST ST 81,Jurong Central Park,1.9310270417133624,1
835 JURONG WEST ST 81,Jurong Central Park,1.6906366469463108,1
412 JURONG WEST ST 42,Chinese Garden,1.4229875054417203,2
943 JURONG WEST ST 91,Jurong Central Park,2.1103319498910373,0
750 JURONG WEST ST 73,Jurong Central Park,1.4575733852641604,1
922 JURONG WEST ST 92,Jurong Central Park,2.0831242662712954,0
942 JURONG WEST ST 91,Jurong Central Park,2.1550458344598087,0
557 JURONG WEST ST 42,Japanese Garden,2.0364523111686528,0
758 JURONG WEST ST 74,Jurong Central Park,1.5761610646226372,1
657A JURONG WEST ST 65,Jurong Central Park,0.9002904104229693,1
415 JURONG WEST ST 42,Chinese Garden,1.455663098586053,2
267 BOON LAY DR,Jurong Central Park,0.928194650993135,1
660D JURONG WEST ST 64,Jurong Central Park,0.5574673230529106,1
838 JURONG WEST ST 81,Jurong Central Park,1.7250438373571053,1
663A JURONG WEST ST 65,Jurong Central Park,0.71120210863218,1
706 JURONG WEST ST 71,Jurong Central Park,1.5445489406424857,1
